id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
679,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),00:05,05h 40m,05:45,4.6,575,19
680,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AGR Travels,A/C Sleeper (2+1),00:30,05h 40m,06:10,3.8, 599,7
681,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Jabbar Travels,NON A/C Sleeper (2+1),00:30,05h 00m,05:30,3.5, 748,3
682,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Jabbar Travels,A/C Sleeper (2+1),01:15,04h 45m,06:00,3.5, 810,1
683,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Sai Sindhu Travels,NON A/C Sleeper (2+1),22:45,06h 15m,05:00,2.5,441,18
684,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Rajeswari Travels,A/C Sleeper (2+1),23:44,06h 16m,06:00,2.8, 700,7
685,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Rajeswari Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 35m,05:30,2.8, 500,7
686,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Bharathi Travels,Non A/C Seater / Sleeper (2+1),23:59,05h 36m,05:35,1.9, 399,10
687,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,AKHILA TRAVELS,A/C Semi Sleeper / Sleeper (2+1),23:59,05h 31m,05:30,2.6, 599,14
688,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),NON A/C Semi Sleeper / Sleeper (2+1),23:59,05h 01m,05:00,2.6, 299,23
689,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),00:16,05h 14m,05:30,2.5, 450,8
690,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Dream Line Travels Pvt Ltd,A/C Sleeper (2+1),00:30,04h 45m,05:15,2.6, 600,4
691,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Rajeswari Travels,NON A/C Sleeper (2+1),23:44,0-18h 0-59m,05:45,2.8, 700,17
692,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Rajeswari Travels,A/C Sleeper (2+1),23:59,0-18h 0-59m,06:00,2.8, 700,9
693,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Sri Kamakshi Tours And Travels,NON A/C Sleeper (2+1),23:15,05h 45m,05:00,3.7, 3999,32
694,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Sri Kamakshi Tours And Travels,NON A/C Sleeper (2+1),23:15,05h 45m,05:00,3.2, 3999,32
695,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,Sri Shanmukh Travels,A/C Sleeper (2+1),23:20,04h 55m,04:15,3.1,4750,30
696,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,A/C Sleeper (2+1),23:45,05h 30m,05:15,3.9, 900,10
697,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4482,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04h 55m,02:55,3.5, 427,12
698,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4537,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:05,05h 05m,03:10,4.2, 427,17
699,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4553,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05h 10m,03:25,4.4, 427,19
700,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4526,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:35,05h 05m,03:40,3.7, 427,10
701,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 5816,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,04h 45m,03:25,3.7, 435,12
702,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4532,STAR LINER(NON-AC SLEEPER 2+1),22:50,05h 05m,03:55,4.4, 553,7
703,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4447,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 40m,03:40,4.0, 427,13
704,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4516,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,05h 05m,04:10,3.9, 427,23
705,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4557,INDRA(A.C. Seater),23:15,04h 00m,03:15,3.1, 516,22
706,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 4530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,05h 05m,04:40,4.0, 427,18
707,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,APSRTC - 5834,STAR LINER(NON-AC SLEEPER 2+1),23:50,04h 25m,04:15,4.0, 563,2
708,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,VSN Travels,NON A/C Seater PushBack (2+2),22:30,06h 30m,05:00,4.1, 460,12
709,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,VSN Travels,A/C Sleeper (2+1),22:40,06h 50m,05:30,3.9, 680,9
710,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 10m,05:55,3.9, 460,9
711,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SRI MARUTHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,3.2, 399,5
712,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SBR Travels,NON A/C Sleeper (2+1),22:50,04h 50m,03:40,3.4, 499,13
713,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Lakshmi Gayatri Travels,NON A/C Hi-Tech (2+2),22:50,06h 05m,04:55,3.1, 399,20
714,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SBR Travels,NON A/C Sleeper (2+1),22:55,06h 05m,05:00,3.4, 499,14
715,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:00,05h 00m,04:00,3.4, 600,18
716,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Pragathi Travels,NON A/C Push Back (2+2),23:00,06h 00m,05:00,3.6, 399,12
717,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 30m,05:30,3.9, 460,12
718,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SVR Bus,Non A/C Seater / Sleeper (2+1),23:05,05h 40m,04:45,4.6, 460,18
719,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,SRI MARUTHI TRAVELS,A/C Seater / Sleeper (2+1),23:10,05h 50m,05:00,3.4, 449,10
720,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:15,06h 00m,05:15,3.4, 440,12
721,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Pragathi Travels,A/C Sleeper (2+1),23:15,05h 50m,05:05,3.9, 700,15
722,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Modern Travels,A/C Sleeper (2+1),23:20,05h 40m,05:00,4.3, 599,16
723,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:20,08h 15m,07:35,3.2, 560,15
724,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 10m,05:30,3.3, 500,10
725,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Lakshmi Gayatri Travels,NON A/C Sleeper (2+1),23:25,06h 35m,06:00,4.2, 599,20
726,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),23:25,05h 15m,04:40,3.5, 600,26
727,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,3.1, 700,3
728,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,V Kaveri Travels,NON A/C Sleeper (2+1),23:30,06h 15m,05:45,4.0, 700,7
729,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kaveri Travels,A/C Sleeper (2+1),23:35,05h 40m,05:15,3.9, 650,8
730,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,VV Vinayak Travels,A/C Sleeper (2+1),23:40,05h 40m,05:20,3.0, 734,7
731,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Orange Tours And Travels,A/C Sleeper (2+1),23:40,06h 00m,05:40,3.6, 700,9
732,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Lakshmi Gayatri Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,3.3, 449,19
733,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:50,05h 25m,05:15,3.8, 1000,6
734,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:50,05h 30m,05:20,3.4, 500,1
735,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:59,05h 01m,05:00,3.4, 850,16
736,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,GOWTHAMI TOURS & TRAVELS,NON A/C Sleeper (2+1),22:45,07h 15m,06:00,2.9, 599,18
737,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,GOWTHAMI TOURS & TRAVELS,A/C Sleeper (2+1),22:45,07h 15m,06:00,3.5, 549,20
738,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:50,06h 10m,06:00,3.5, 699,4
739,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kundana Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,0.0, 1880,32
740,Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),23:45,06h 00m,05:45,0.0, 2000,45
741,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,TGSRTC - 6002,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05h 25m,02:25,4.3, 459,1
742,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05h 30m,02:45,3.2, 467,1
743,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),21:15,06h 15m,03:30,3.0, 1399,1
744,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Anish Travels,Non A/C Seater / Sleeper (2+1),21:00,05h 30m,02:30,2.7, 4999,43
745,Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Raja Buses,NON AC Seater / Sleeper 2+1,22:50,08h 00m,06:50,0.0, 5999,2
746,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5968,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,07h 45m,03:30,4.2, 467,29
747,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4585,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,09h 00m,05:00,3.8, 467,33
748,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5939,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:10,07h 40m,03:50,3.4, 464,30
749,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5999,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:20,07h 40m,04:00,3.5, 467,33
750,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 48021,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,07h 15m,03:55,3.8, 467,34
751,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,08h 40m,05:30,4.3, 467,25
752,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5970,INDRA(A.C. Seater),21:00,08h 00m,05:00,2.7, 565,30
753,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5945,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 40m,05:00,3.7, 467,19
754,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5988,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 25m,04:45,4.4, 464,29
755,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4589,INDRA(A.C. Seater),21:30,08h 00m,05:30,2.8, 565,23
756,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 5998,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,07h 15m,05:00,4.2, 467,23
757,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,APSRTC - 4591,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 55m,05:55,3.7, 467,11
758,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,JOSH BUS,Non A/C Seater / Sleeper (2+1),21:30,07h 20m,04:50,4.3, 400,24
759,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Raja Buses,NON AC Seater / Sleeper 2+1,20:45,08h 14m,04:59,4.3, 400,18
760,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,MVN Tours and Travels,Non A/C Seater / Sleeper (2+1),22:50,05h 40m,04:30,3.8,405,28
761,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kaveri Travels,A/C Sleeper (2+1),21:30,07h 30m,05:00,3.6, 650,10
762,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),20:15,08h 45m,05:00,3.9, 500,29
763,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,A/C Sleeper (2+1),21:30,08h 00m,05:30,3.6, 700,17
764,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.9, 500,26
765,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,JOSH BUS,Non A/C Seater / Sleeper (2+1),21:50,07h 00m,04:50,3.5, 450,22
766,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,A/C Seater / Sleeper (2+1),21:30,08h 15m,05:45,3.6, 500,12
767,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,3.3, 350,20
768,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SAI PRASANNA TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,4.0, 355,21
769,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Raja Buses,NON AC Seater / Sleeper 2+1,20:50,08h 09m,04:59,3.5, 400,19
770,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SMKAT Travels,Volvo Multi Axle B9R A/C Sleeper (2+1),20:50,07h 10m,04:00,2.7,675,15
771,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),21:45,07h 40m,05:25,4.2, 399,26
772,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Kamakshi Tours And Travels,NON A/C Sleeper (2+1),21:30,08h 00m,05:30,3.0, 600,8
773,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),23:00,05h 30m,04:30,3.0, 3000,40
774,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),22:00,06h 30m,04:30,3.0, 900,41
775,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:05,07h 15m,05:20,2.4, 455,18
776,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Anish Travels,Non A/C Seater / Sleeper (2+1),22:40,05h 50m,04:30,3.0, 500,33
777,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,SLVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05h 20m,05:15,0.0, 380,28
778,Hyderabad to Vinukonda,https://www.redbus.in/bus-tickets/hyderabad-to-vinukonda,Harikrishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,06h 30m,04:30,0.0, 1400,35
779,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,09h 15m,05:00,3.8, 605,29
780,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 5048,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,08h 30m,04:15,3.7, 605,33
781,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 2967,INDRA(A.C. Seater),19:55,08h 55m,04:50,3.5, 732,37
782,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3485,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,09h 15m,05:40,3.9, 605,33
783,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4275,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 55m,04:25,3.4, 605,29
784,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4344,INDRA(A.C. Seater),20:30,09h 00m,05:30,3.9, 732,35
785,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 2924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:55,09h 35m,06:30,2.5, 605,31
786,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4626,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,09h 15m,06:15,3.8, 605,32
787,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3008,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,08h 45m,06:00,2.9, 605,31
