State,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),20:40,07h 50m,04:30,3.5,INR 499,23 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),20:45,06h 00m,02:45,4.1,INR 600,19 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Indu Travels,Non A/C Seater / Sleeper (2+1),20:50,06h 50m,03:40,3.7,INR 349,27 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,SLNS Travels,A/C Sleeper (2+1),21:00,06h 30m,03:30,4.3,INR 900,15 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vengamamba Bus Transport (SVBT),A/C Sleeper (2+1),21:00,06h 15m,03:15,3.8,INR 750,19 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,4.2,INR 400,27 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,PRL BUS,Non A/C Seater / Sleeper (2+1),21:00,07h 15m,04:15,4.4,INR 400,23 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 30m,04:00,4.2,INR 400,36 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,INDHU BUS,Non A/C Seater / Sleeper (2+1),21:40,07h 00m,04:40,3.9,INR 350,15 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),21:45,06h 45m,04:30,3.7,601,20 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,S R Travels,Non A/C Seater / Sleeper (2+1),18:45,07h 30m,02:15,2.6,INR 550,29 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Ahobila Travels,Non A/C Seater / Sleeper (2+1),19:35,07h 40m,03:15,2.4,INR 390,21 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,V Kaveri Travels,A/C Sleeper (2+1),21:00,06h 00m,03:00,2.7,INR 800,20 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Sri Vinayaka Travels,NON A/C Seater (2+3),21:30,07h 30m,05:00,1.8,INR 350,32 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Golden Travels,A/C Seater / Sleeper (2+1),19:24,07h 46m,03:10,3.0,INR 5000,1 Seat available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Harikrishna Travels,Non A/C Seater / Sleeper (2+1),21:30,06h 05m,03:35,2.2,INR 4999,32 Seats available
Andhra Pradesh,Bangalore to Kadapa,https://www.redbus.in/bus-tickets/bangalore-to-kadapa,Rapid Travels,NON A/C Sleeper (2+1),21:30,05h 30m,03:00,2.8,INR 3799,18 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5866,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,10h 01m,05:46,4.4,INR 602,5 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5975,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,08h 36m,04:36,3.9,INR 590,10 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5913,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,09h 06m,05:36,3.3,INR 590,4 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5915,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,08h 05m,05:20,3.6,INR 605,11 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5725,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 25m,04:45,3.8,INR 555,4 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5927,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,06h 30m,04:15,4.1,INR 555,8 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5378,INDRA(A.C. Seater),22:00,06h 34m,04:34,4.2,INR 671,12 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5069,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,06h 40m,04:40,2.1,INR 556,4 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5858,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,07h 27m,05:27,3.0,INR 555,4 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5973,STAR LINER(NON-AC SLEEPER 2+1),22:00,07h 30m,05:30,4.5,INR 719,1 Seat available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5862,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,07h 10m,05:25,3.7,INR 555,6 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5869,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,06h 30m,04:45,4.4,INR 555,1 Seat available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5901,STAR LINER(NON-AC SLEEPER 2+1),22:30,07h 30m,06:00,4.0,INR 719,4 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5875,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,07h 50m,06:20,3.9,INR 555,3 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 48603,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:30,06h 33m,05:03,4.1,INR 852,19 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5925,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 30m,04:15,3.8,INR 555,7 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5019,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),22:55,06h 42m,05:37,3.8,INR 855,25 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5919,VENNELA (A.C. SLEEPER),23:00,06h 36m,05:36,3.8,INR 992,5 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5905,INDRA(A.C. Seater),23:00,06h 50m,05:50,4.2,INR 671,10 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5856,STAR LINER(NON-AC SLEEPER 2+1),23:10,05h 30m,04:40,3.2,INR 719,2 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 5053,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,07h 05m,06:35,3.4,INR 556,6 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,APSRTC - 48492,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 40m,06:10,3.7,INR 555,1 Seat available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,V Kaveri Travels,Scania AC Multi Axle Sleeper (2+1),23:20,07h 05m,06:25,4.2,INR 900,14 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Sri Krishna Travels,A/C Sleeper (2+1),23:15,07h 17m,06:32,4.0,INR 790,8 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Vikram Travels,A/C Seater / Sleeper (2+1),23:15,07h 05m,06:20,4.2,INR 519,9 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 45m,05:45,4.1,INR 600,8 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),22:30,07h 35m,06:05,4.4,INR 780,5 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Kaveri Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),23:30,06h 30m,06:00,4.1,INR 750,7 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Chandu Travels,A/C Sleeper (2+1),23:35,06h 10m,05:45,4.0,741,11 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Cherry tours&travels,A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,4.0,854,2 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,V Kaveri Travels,NON A/C Sleeper (2+1),22:45,07h 25m,06:10,4.1,INR 700,10 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:00,08h 10m,06:10,4.1,INR 1000,6 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Jagan Travels,Non A/C Seater / Sleeper (2+1),23:15,07h 02m,06:17,4.7,INR 600,2 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,VEGA BUS,A/C Seater / Sleeper (2+1),23:59,06h 01m,06:00,4.8,2850,2 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Mozo travels,A/C Sleeper (2+1),00:40,06h 55m,07:35,4.5,INR 710,6 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),22:30,07h 42m,06:12,3.7,INR 850,12 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Sri Sahasra Tours and Travels,A/C Seater / Sleeper (2+1),22:50,07h 38m,06:28,3.7,INR 500,5 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,VV Vinayak Travels,A/C Seater / Sleeper (2+1),23:15,07h 25m,06:40,3.0,INR 515,10 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Kaveri Travels,A/C Sleeper (2+1),21:45,07h 30m,05:15,3.7,INR 750,7 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,VV Vinayak Travels,A/C Sleeper (2+1),22:10,08h 30m,06:40,3.8,INR 854,7 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Morning Star Travels,A/C Sleeper (2+1),22:55,06h 40m,05:35,3.4,INR 790,11 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),23:30,07h 05m,06:35,3.4,INR 800,13 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Orange Tours And Travels,Volvo Multi-Axle Sleeper A/C (2+1),23:45,06h 15m,06:00,3.0,INR 800,15 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:00,07h 10m,06:10,3.7,INR 590,9 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:58,07h 04m,07:02,3.3,INR 600,21 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),22:15,07h 30m,05:45,3.7,INR 610,5 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,V Kaveri Travels,NON A/C Sleeper (2+1),22:00,07h 55m,05:55,3.7,INR 700,6 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Cherry tours&travels,Non A/C Seater / Sleeper (2+1),22:45,07h 30m,06:15,3.8,760,2 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:30,07h 15m,05:45,3.6,INR 750,2 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 25m,05:55,3.3,INR 700,3 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 03m,05:48,3.3,INR 529,2 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,KMBT Travels,NON A/C Hi-Tech Push Back (2+2),23:00,07h 20m,06:20,3.0,475,5 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:40,07h 40m,05:20,3.6,INR 500,1 Seat available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 35m,06:05,3.3,INR 500,2 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:30,08h 10m,06:40,3.4,INR 580,2 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,Vihari Travels ,NON A/C Seater/ Sleeper (2+1),21:50,08h 10m,06:00,3.2,569,4 Seats available
Andhra Pradesh,Ongole to Hyderabad,https://www.redbus.in/bus-tickets/ongole-to-hyderabad,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 50m,06:10,3.4,INR 941,1 Seat available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6010,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06h 30m,02:30,3.2,INR 439,34 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",21:00,07h 00m,04:00,3.8,INR 412,26 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,06h 00m,03:30,3.2,INR 439,32 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5281,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,05h 10m,03:00,3.2,INR 439,33 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6073,INDRA(A.C. Seater),22:00,05h 00m,03:00,3.8,INR 526,23 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 50181,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,06h 35m,04:50,3.4,INR 439,18 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6207,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 56m,04:26,3.7,INR 439,21 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6065,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,05h 50m,04:35,3.9,INR 439,16 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,06h 10m,05:00,1.3,INR 439,15 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9266,INDRA(A.C. Seater),23:00,05h 40m,04:40,4.0,INR 526,22 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 7744,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,07h 30m,06:45,3.9,INR 439,16 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 9254,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,05:30,3.6,INR 439,13 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 6008,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:45,04h 35m,04:20,4.5,INR 656,39 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,APSRTC - 5272,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,06h 10m,06:00,2.7,INR 439,18 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),22:30,06h 30m,05:00,4.0,INR 399,6 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vinayaka Travels,NON A/C Sleeper (2+1),22:30,06h 15m,04:45,4.3,INR 650,1 Seat available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 35m,05:15,3.4,INR 650,8 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:55,06h 35m,05:30,4.4,INR 450,8 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,S R Travels,Non A/C Seater / Sleeper (2+1),22:40,06h 20m,05:00,3.8,INR 600,8 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),22:40,07h 00m,05:40,4.2,INR 400,8 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),22:45,07h 15m,06:00,4.3,INR 500,24 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AdAR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 00m,05:00,4.5,INR 450,16 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,NON A/C Semi Sleeper / Sleeper (2+1),22:45,08h 10m,06:55,3.8,INR 400,5 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,PRL BUS,Non A/C Seater / Sleeper (2+1),22:45,06h 15m,05:00,4.2,INR 400,5 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,SUVARNAMUKHI TRAVELS,A/C Sleeper (2+1),22:45,05h 50m,04:35,4.2,INR 700,12 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,NON A/C Sleeper (2+1),22:50,07h 00m,05:50,3.8,INR 499,9 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,INDHU BUS,Non A/C Seater / Sleeper (2+1),22:55,05h 45m,04:40,3.4,INR 399,14 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:00,06h 25m,05:25,4.1,INR 400,13 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,HARITHA TRAVELS,A/C Seater / Sleeper (2+1),23:00,06h 35m,05:35,4.7,INR 500,11 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 50m,05:50,3.8,INR 400,11 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,A/C Sleeper (2+1),23:00,06h 00m,05:00,3.3,INR 649,16 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,AR & BCVR Travels,A/C Sleeper (2+1),23:15,06h 15m,05:30,3.8,INR 700,21 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,CGR Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 45m,06:00,4.3,INR 350,3 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.5,INR 399,16 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Indu Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,3.5,INR 399,14 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,PRL BUS,A/C Seater / Sleeper (2+1),23:25,06h 20m,05:45,3.8,INR 499,23 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:45,05h 15m,05:00,4.3,INR 500,4 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),23:45,06h 45m,06:30,3.8,INR 399,15 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Royal Voyage Travels (RVT),A/C Seater / Sleeper (2+1),23:50,06h 20m,06:10,4.1,INR 500,13 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:55,05h 25m,05:20,4.6,INR 990,4 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport (SVBT),Non A/C Seater / Sleeper (2+1),23:55,05h 05m,05:00,3.7,INR 560,17 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport(SVBT),Non A/C Seater / Sleeper (2+1),23:58,07h 32m,07:30,4.1,INR 700,2 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,V Kaveri Travels,A/C Sleeper (2+1),23:59,06h 31m,06:30,3.4,INR 900,1 Seat available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,SLNS Travels,A/C Sleeper (2+1),23:59,07h 01m,07:00,4.0,INR 1000,10 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Shrinivasa Bus Transport (SSBT),Non A/C Seater / Sleeper (2+1),23:59,05h 31m,05:30,3.5,INR 651,4 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Giridhar Tours and Travels,Non A/C Seater / Sleeper (2+1),23:59,07h 01m,07:00,4.3,INR 650,14 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport(SVBT),A/C Sleeper (2+1),23:59,06h 01m,06:00,4.8,INR 1100,8 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Sri Vengamamba Bus Transport (SVBT),A/C Seater / Sleeper (2+1),23:59,05h 46m,05:45,4.1,INR 500,16 Seats available
Andhra Pradesh,Kadapa to Bangalore,https://www.redbus.in/bus-tickets/kadapa-to-bangalore,Giridhar Tours and Travels,A/C Seater/Sleeper (2+1),23:59,05h 41m,05:40,4.3,INR 700,21 Seats available
